Date,Close
7/26/2016,37.69
7/27/2016,37.22
7/28/2016,37.22
7/29/2016,37.24
8/1/2016,37.06
8/2/2016,36.54
8/3/2016,36.58
8/4/2016,37.3
8/5/2016,38.1
8/8/2016,37.91
8/9/2016,38.1
8/10/2016,38.07
8/11/2016,38.46
8/12/2016,38.51
8/15/2016,38.46
8/16/2016,38.38
8/17/2016,38.14
8/18/2016,38.22
8/19/2016,38.09
8/22/2016,38.11
8/23/2016,37.86
8/24/2016,37.52
8/25/2016,37.51
8/26/2016,37.65
8/29/2016,37.29
8/30/2016,37
8/31/2016,37.15
9/1/2016,36.83
9/2/2016,37.07
9/6/2016,37.18
9/7/2016,38.56
9/8/2016,39.27
9/9/2016,38.01
9/12/2016,38.77
9/13/2016,39.86
9/14/2016,39.96
9/15/2016,40.83
9/16/2016,40.7
9/19/2016,40.01
9/20/2016,39.69
9/21/2016,40.29
9/22/2016,40.49
9/23/2016,40.07
9/26/2016,40.34
9/27/2016,41.06
9/28/2016,40.97
9/29/2016,40.39
9/30/2016,40.97
10/3/2016,40.59
10/4/2016,40.78
10/5/2016,40.44
10/6/2016,40.18
10/7/2016,39.88
10/10/2016,39.86
10/11/2016,39.19
10/12/2016,39.53
10/13/2016,39.2
10/14/2016,39.24
10/17/2016,39.48
10/18/2016,39.83
10/19/2016,40.24
10/20/2016,40.09
10/21/2016,44.15
10/24/2016,43.87
10/25/2016,43.31
10/26/2016,42.33
10/27/2016,41.69
10/28/2016,41.76
10/31/2016,41.66
11/1/2016,41.54
11/2/2016,41.35
11/3/2016,41.19
11/4/2016,40.9
11/7/2016,41.28
11/8/2016,41.58
11/9/2016,41.26
11/10/2016,40.45
11/11/2016,40.08
11/14/2016,38.81
11/15/2016,38.94
11/16/2016,39.07
11/17/2016,39.88
11/18/2016,40.08
11/21/2016,40.63
11/22/2016,40.33
11/23/2016,40.05
11/25/2016,40.26
11/28/2016,39.96
11/29/2016,39.89
11/30/2016,39.28
12/1/2016,38.34
12/2/2016,38.62
12/5/2016,38.99
12/6/2016,38.98
12/7/2016,39.45
12/8/2016,39.61
12/9/2016,39.65
12/12/2016,39.43
12/13/2016,39.43
12/14/2016,39.55
12/15/2016,39.54
12/16/2016,39.32
12/19/2016,39.44
12/20/2016,39.74
12/21/2016,40.09
12/22/2016,39.68
12/23/2016,39.58
12/27/2016,39.72
12/28/2016,39.57
12/29/2016,39.96
12/30/2016,39.47
1/3/2017,40.25
1/4/2017,41
1/5/2017,41.06
1/6/2017,41.45
1/9/2017,41.4
1/10/2017,41.08
1/11/2017,41.28
1/12/2017,41.56
1/13/2017,41.6
1/17/2017,41.27
1/18/2017,41.35
1/19/2017,41.27
1/20/2017,41.69
1/23/2017,41.62
1/24/2017,41.96
1/25/2017,41.71
1/26/2017,41.5
1/27/2017,40.27
1/30/2017,39.86
1/31/2017,39.78
2/1/2017,39.31
2/2/2017,39.58
2/3/2017,39.59
2/6/2017,39.74
2/7/2017,40.02
2/8/2017,40.88
2/9/2017,40.83
2/10/2017,40.58
2/13/2017,41.17
2/14/2017,41.62
2/15/2017,41.87
2/16/2017,42.15
2/17/2017,41.96
2/21/2017,42.43
2/22/2017,42.42
2/23/2017,42.53
2/24/2017,43.07
2/27/2017,42.64
2/28/2017,42
3/1/2017,42.43
3/2/2017,42.77
3/3/2017,43.03
3/6/2017,42.87
3/7/2017,42.89
3/8/2017,42.79
3/9/2017,42.92
3/10/2017,42.99
3/13/2017,42.59
3/14/2017,42.1
3/15/2017,42.39
3/16/2017,42.4
3/17/2017,43.08
3/20/2017,43.16
3/21/2017,42.64
3/22/2017,43.19
3/23/2017,43.14
3/24/2017,43.13
3/27/2017,43.08
3/28/2017,43.15
3/29/2017,43.24
3/30/2017,43.54
3/31/2017,43.02
4/3/2017,42.63
4/4/2017,42.72
4/5/2017,42.89
4/6/2017,42.9
4/7/2017,43.04
4/10/2017,43.05
4/11/2017,42.69
4/12/2017,42.49
4/13/2017,42.55
4/17/2017,43.1
4/18/2017,43.09
4/19/2017,43.3
4/20/2017,43.69
4/21/2017,43.81
4/24/2017,44.27
4/25/2017,44.71
4/26/2017,44.41
4/27/2017,47.15
4/28/2017,47.72
5/1/2017,47.54
5/2/2017,49.05
5/3/2017,49.02
5/4/2017,48.91
5/5/2017,49.3
5/8/2017,49.17
5/9/2017,49.22
5/10/2017,49.79
5/11/2017,49.7
5/12/2017,49.37
5/15/2017,49.77
5/16/2017,50.34
5/17/2017,49.05
5/18/2017,49.11
5/19/2017,49.39
5/22/2017,49.77
5/23/2017,50.13
5/24/2017,51.05
5/25/2017,50.93
5/26/2017,51.19
5/30/2017,51.06
5/31/2017,52.21
6/1/2017,53.16
6/2/2017,53.52
6/5/2017,53.8
6/6/2017,53.4
6/7/2017,53.85
6/8/2017,54.39
6/9/2017,53.4
6/12/2017,52.16
6/13/2017,52.06
6/14/2017,51.9
6/15/2017,52.29
6/16/2017,51.84
6/19/2017,52.93
6/20/2017,52.52
6/21/2017,53.54
6/22/2017,53.87
6/23/2017,54.33
6/26/2017,53.74
6/27/2017,52.73
6/28/2017,54.39
6/29/2017,53.42
6/30/2017,53.67
7/3/2017,52.87
7/5/2017,54.61
7/6/2017,53.47
7/7/2017,53.97
7/10/2017,54.94
7/11/2017,54.76
7/12/2017,56.55
7/13/2017,57.9
7/14/2017,57.16
7/17/2017,57.58
7/18/2017,58.96
7/19/2017,58.35
7/20/2017,59.09
7/21/2017,58.67
7/24/2017,58.58
7/25/2017,58.26
7/26/2017,58.79
7/27/2017,60.15
7/28/2017,59.2
7/31/2017,58.55
8/1/2017,59.34
8/2/2017,59.12
8/3/2017,58.42
8/4/2017,58.86
8/7/2017,59.62
8/8/2017,59.48
8/9/2017,59.67
8/10/2017,58.02
8/11/2017,58.04
8/14/2017,59.06
8/15/2017,59.69
8/16/2017,60.29
8/17/2017,59.29
8/18/2017,59.44
8/21/2017,59.4
8/22/2017,60.84
8/23/2017,60.05
8/24/2017,60
8/25/2017,59.97
8/28/2017,60.53
8/29/2017,61.01
8/30/2017,61.77
8/31/2017,61.68
9/1/2017,61.46
9/5/2017,61.27
9/6/2017,61.24
9/7/2017,62
9/8/2017,61.13
9/11/2017,62.64
9/12/2017,62.56
9/13/2017,62.04
9/14/2017,62.24
9/15/2017,62.5
9/18/2017,62.92
9/19/2017,63.83
9/20/2017,64.74
9/21/2017,64.63
9/22/2017,65.08
9/25/2017,63.5
9/26/2017,62.94
9/27/2017,63.33
9/28/2017,63.93
9/29/2017,64.03
10/2/2017,64.18
10/3/2017,64.22
10/4/2017,64.01
10/5/2017,65.82
10/6/2017,66.05
10/9/2017,66.23
10/10/2017,66.04
10/11/2017,67.78
10/12/2017,68.86
10/13/2017,68.66
10/16/2017,67.31
10/17/2017,66.67
10/18/2017,67.26
10/19/2017,67.25
10/20/2017,70.97
10/23/2017,69.8
10/24/2017,70.21
10/25/2017,71.02
10/26/2017,71.34
10/27/2017,71.06
10/30/2017,71.15
10/31/2017,72.56
11/1/2017,72.38
11/2/2017,72.25
11/3/2017,73.39
11/6/2017,74.74
11/7/2017,74.41
11/8/2017,74.77
11/9/2017,74.1
11/10/2017,73.99
11/13/2017,74.03
11/14/2017,74.49
11/15/2017,73.43
11/16/2017,77.7
11/17/2017,76.38
11/20/2017,76.01
11/21/2017,77.77
11/22/2017,77.57
11/24/2017,78.57
11/27/2017,77.84
11/28/2017,77.79
11/29/2017,73.25
11/30/2017,75.73
12/1/2017,75.3
12/4/2017,70.97
12/5/2017,71.2
12/6/2017,73.14
12/7/2017,73.69
12/8/2017,72.91
12/11/2017,73.29
12/12/2017,73.62
12/13/2017,74.09
12/14/2017,74.26
12/15/2017,75.65
12/18/2017,75.32
12/19/2017,74.5
12/20/2017,74
12/21/2017,74.02
12/22/2017,73.89
12/26/2017,74.27
12/27/2017,74.59
12/28/2017,74.17
12/29/2017,73.62
1/2/2018,73.84
1/3/2018,76.75
1/4/2018,76.73
1/5/2018,78.7
1/8/2018,79.05
1/9/2018,79.19
1/10/2018,79.37
1/11/2018,79.75
1/12/2018,80.54
1/16/2018,80.42
1/17/2018,82.47
1/18/2018,82.94
1/19/2018,83.84
1/22/2018,83.98
1/23/2018,84.21
1/24/2018,83.71
1/25/2018,84.34
1/26/2018,85.45
1/29/2018,84.31
1/30/2018,83.78
1/31/2018,85.32
2/1/2018,78.4
2/2/2018,76.57
2/5/2018,74.71
2/6/2018,75.68
2/7/2018,75.59
2/8/2018,72.32
2/9/2018,74.75
2/12/2018,75.28
2/13/2018,74.97
2/14/2018,77.27
2/15/2018,78.3
2/16/2018,78.37
2/20/2018,77.06
2/21/2018,76.51
2/22/2018,77.7
2/23/2018,79.69
2/26/2018,79.35
2/27/2018,79.46
2/28/2018,79.41
3/1/2018,78.64
3/2/2018,78.87
3/5/2018,79.07
3/6/2018,79.23
3/7/2018,79.52
3/8/2018,79.87
3/9/2018,80.71
3/12/2018,80.6
3/13/2018,80.2
3/14/2018,83.31
3/15/2018,82.57
3/16/2018,82.16
3/19/2018,80.3
3/20/2018,80.86
3/21/2018,81.04
3/22/2018,78.56
3/23/2018,76.44
3/26/2018,78.95
3/27/2018,76.31
3/28/2018,75.06
3/29/2018,75.87
4/2/2018,75
4/3/2018,74.56
4/4/2018,74.78
4/5/2018,76.95
4/6/2018,73.86
4/9/2018,75.19
4/10/2018,76.79
4/11/2018,76.5
4/12/2018,77.46
4/13/2018,77.27
4/16/2018,77.8
4/17/2018,80.03
4/18/2018,80.34
4/19/2018,79.68
4/20/2018,78.73
4/23/2018,78.21
4/24/2018,75.28
4/25/2018,74
4/26/2018,76.03
4/27/2018,74.13
4/30/2018,74.61
5/1/2018,74.81
5/2/2018,71.73
5/3/2018,73.45
5/4/2018,73.99
5/7/2018,74.67
5/8/2018,75.72
5/9/2018,77.01
5/10/2018,79.19
5/11/2018,79.2
5/14/2018,78.81
5/15/2018,77.79
5/16/2018,77.82
5/17/2018,79.19
5/18/2018,80.79
5/21/2018,81.25
5/22/2018,80.62
5/23/2018,81.08
5/24/2018,81.55
5/25/2018,80.96
5/29/2018,80.73
5/30/2018,81.6
5/31/2018,81.6
6/1/2018,83.25
6/4/2018,84.57
6/5/2018,85.05
6/6/2018,85.21
6/7/2018,83.27
6/8/2018,84.34
6/11/2018,83.89
6/12/2018,85.02
6/13/2018,85.27
6/14/2018,85.61
6/15/2018,85.31
6/18/2018,85.85
6/19/2018,84.52
6/20/2018,85.95
6/21/2018,85.97
6/22/2018,85.12
6/25/2018,82.19
6/26/2018,82.32
6/27/2018,80.67
6/28/2018,82.48
6/29/2018,83.27
7/2/2018,83.89
7/3/2018,83.27
7/5/2018,84.59
7/6/2018,85.94
7/9/2018,86.23
7/10/2018,86.17
7/11/2018,86.25
7/12/2018,89.13
7/13/2018,87.99
7/16/2018,87.77
7/17/2018,88.58
7/18/2018,88.22
7/19/2018,87.38
7/20/2018,87.47
7/23/2018,89.24
7/24/2018,91.41
7/25/2018,91.37
7/26/2018,89.14
7/27/2018,85.46
7/30/2018,82.39
7/31/2018,82.14
8/1/2018,83.46
8/2/2018,85.53
8/3/2018,85.19
8/6/2018,85.77
8/7/2018,86.3
8/8/2018,86.74
8/9/2018,87.17
8/10/2018,87.01
8/13/2018,87.01
8/14/2018,87.73
8/15/2018,85.19
8/16/2018,85.32
8/17/2018,85.45
8/20/2018,85.75
8/21/2018,86.22
8/22/2018,86.95
8/23/2018,87.38
8/24/2018,90.1
8/27/2018,89.97
8/28/2018,90.61
8/29/2018,92.62
8/30/2018,92.09
8/31/2018,92.33
9/4/2018,93.07
9/5/2018,89.05
9/6/2018,89
9/7/2018,88.82
9/10/2018,89.8
9/11/2018,91.43
9/12/2018,92.4
9/13/2018,92.19
9/14/2018,90.78
9/17/2018,88.68
9/18/2018,89.72
9/19/2018,89.31
9/20/2018,90.6
9/21/2018,90.62
9/24/2018,89.62
9/25/2018,90.04
9/26/2018,89.85
9/27/2018,88.99
9/28/2018,87.84
10/1/2018,87.55
10/2/2018,86.68
10/3/2018,87.15
10/4/2018,84.34
10/5/2018,83.18
10/8/2018,80.55
10/9/2018,80.03
10/10/2018,75.45
10/11/2018,75.9
10/12/2018,79.03
10/15/2018,77.23
10/16/2018,80.61
10/17/2018,80.09
10/18/2018,77.48
10/19/2018,84.78
10/22/2018,85.43
10/23/2018,87.57
10/24/2018,83.09
10/25/2018,85.96
10/26/2018,83.37
10/29/2018,81.15
10/30/2018,80.9
10/31/2018,84.19
11/1/2018,85.04
11/2/2018,83.51
11/5/2018,84.05
11/6/2018,84.69
11/7/2018,88.23
11/8/2018,89.04
11/9/2018,86.76
11/12/2018,83.78
11/13/2018,83.78
11/14/2018,84.05
11/15/2018,86.74
11/16/2018,85.06
11/19/2018,80.13
11/20/2018,77.76
11/21/2018,79.12
11/23/2018,77.95
11/26/2018,80.86
11/27/2018,81.97
11/28/2018,85.98
11/29/2018,84.26
11/30/2018,85.81
12/3/2018,87.98
12/4/2018,84.19
12/6/2018,85.82
12/7/2018,82.77
12/10/2018,84.93
12/11/2018,85.51
12/12/2018,86.5
12/13/2018,87.56
12/14/2018,85.92
12/17/2018,84.1
12/18/2018,85.51
12/19/2018,84.03
12/20/2018,82.44
12/21/2018,78.14
12/24/2018,77.06
12/26/2018,82.8
12/27/2018,84.31
12/28/2018,83.26
12/31/2018,84.09
1/2/2019,85.75
1/3/2019,82.09
1/4/2019,86.27
1/7/2019,86.93
1/8/2019,88.7
1/9/2019,89.55
1/10/2019,90.7
1/11/2019,90.65
1/14/2019,90.43
1/15/2019,91.6
1/16/2019,90.55
1/17/2019,90.4
1/18/2019,91.12
1/22/2019,89.94
1/23/2019,90.5
1/24/2019,92.2
1/25/2019,94.28
1/28/2019,92.3
1/29/2019,91.12
1/30/2019,92.42
1/31/2019,88.76
2/1/2019,90.01
2/4/2019,91.66
2/5/2019,92.27
2/6/2019,92.25
2/7/2019,90.85
2/8/2019,91.87
2/11/2019,92.69
2/12/2019,94.38
2/13/2019,94.01
2/14/2019,94.42
2/15/2019,94.91
2/19/2019,95.02
2/20/2019,94.73
2/21/2019,94.96
2/22/2019,95.98
2/25/2019,96.7
2/26/2019,96.59
2/27/2019,97.86
2/28/2019,98.07
3/1/2019,98.8
3/4/2019,96.57
3/5/2019,96.53
3/6/2019,96.46
3/7/2019,96.21
3/8/2019,95.69
3/11/2019,97.45
3/12/2019,97.5
3/13/2019,99.31
3/14/2019,99.03
3/15/2019,100.73
3/18/2019,100.27
3/19/2019,101.54
3/20/2019,102.31
3/21/2019,104.15
3/22/2019,101.27
3/25/2019,101.55
3/26/2019,103.15
3/27/2019,103.07
3/28/2019,103.86
3/29/2019,103.84
4/1/2019,105.55
4/2/2019,105.23
4/3/2019,104.69
4/4/2019,104.46
4/5/2019,105.73
4/8/2019,106.57
4/9/2019,106.93
4/10/2019,107.51
4/11/2019,106.46
4/12/2019,108.48
4/15/2019,108.14
4/16/2019,108.2
4/17/2019,108.81
4/18/2019,107.36
4/22/2019,106.81
4/23/2019,106.9
4/24/2019,107.22
4/25/2019,110.22
4/26/2019,110.56
4/29/2019,112.44
4/30/2019,112.77
5/1/2019,110.94
5/2/2019,109.7
5/3/2019,111.96
5/6/2019,110.85
5/7/2019,108.95
5/8/2019,109.07
5/9/2019,109.73
5/10/2019,110.41
5/13/2019,106.83
5/14/2019,109.09
5/15/2019,111.5
5/16/2019,113.87
5/17/2019,112.8
5/20/2019,112.15
5/21/2019,112.43
5/22/2019,112.47
5/23/2019,109.9
5/24/2019,109.85
5/28/2019,111.74
5/29/2019,110.08
5/30/2019,111.41
5/31/2019,109.75
6/3/2019,105.52
6/4/2019,108.73
6/5/2019,110.77
6/6/2019,111.78
6/7/2019,114.02
6/10/2019,115.62
6/11/2019,114.6
6/12/2019,114.5
6/13/2019,115.72
6/14/2019,116.17
6/17/2019,117.16
6/18/2019,115.98
6/19/2019,117.14
6/20/2019,118.79
6/21/2019,116.21
6/24/2019,116.5
6/25/2019,114.44
6/26/2019,114.15
6/27/2019,113.67
6/28/2019,114.46
7/1/2019,115.03
7/2/2019,116.17
7/3/2019,117.68
7/5/2019,117.16
7/8/2019,116.95
7/9/2019,118.37
7/10/2019,119.64
7/11/2019,120.65
7/12/2019,120.12
7/15/2019,120.9
7/16/2019,119.71
7/17/2019,118.81
7/18/2019,119.87
7/19/2019,118.63
7/22/2019,118.69
7/23/2019,120.22
7/24/2019,121.3
7/25/2019,115.12
7/26/2019,115.49
7/29/2019,111.45
7/30/2019,112.04
7/31/2019,110.4
8/1/2019,110.8
8/2/2019,107.09
8/5/2019,103.6
8/6/2019,105.03
8/7/2019,106.63
8/8/2019,106.79
8/9/2019,104.82
8/12/2019,102.72
8/13/2019,106.04
8/14/2019,103.27
8/15/2019,104.95
8/16/2019,106.16
8/19/2019,107.67
8/20/2019,107.37
8/21/2019,109.82
8/22/2019,108.77
8/23/2019,106.04
8/26/2019,107.66
8/27/2019,107.45
8/28/2019,107.47
8/29/2019,109.21
8/30/2019,109.05
9/3/2019,106.75
9/4/2019,108.73
9/5/2019,111.46
9/6/2019,110.05
9/9/2019,105.43
9/10/2019,103.05
9/11/2019,104.02
9/12/2019,107.1
9/13/2019,107
9/16/2019,106.52
9/17/2019,107.5
9/18/2019,105.6
9/19/2019,106.12
9/20/2019,104.64
9/23/2019,105.11
9/24/2019,103.69
9/25/2019,104.14
9/26/2019,104.55
9/27/2019,102.2
9/30/2019,103.59
10/1/2019,102.53
10/2/2019,99.73
10/3/2019,101.03
10/4/2019,102.79
10/7/2019,101.62
10/8/2019,99.33
10/9/2019,99.89
10/10/2019,100.54
10/11/2019,101.58
10/14/2019,101.75
10/15/2019,103.59
10/16/2019,103.09
10/17/2019,103.63
10/18/2019,101.22
10/21/2019,101.44
10/22/2019,97.36
10/23/2019,96.64
10/24/2019,104.91
10/25/2019,107.19
10/28/2019,106.6
10/29/2019,105
10/30/2019,106.5
10/31/2019,104.1
11/1/2019,104.98
11/4/2019,102.81
11/5/2019,100.99
11/6/2019,100.63
11/7/2019,100.47
11/8/2019,101.42
11/11/2019,102.67
11/12/2019,102.03
11/13/2019,102.12
11/14/2019,103.73
11/15/2019,104.2
11/18/2019,103.66
11/19/2019,104.95
11/20/2019,104.09
11/21/2019,102.55
11/22/2019,101.77
11/25/2019,104.45
11/26/2019,106.2
11/27/2019,107.75
11/29/2019,108.01
12/2/2019,106.21
12/3/2019,105.59
12/4/2019,105
12/5/2019,104.59
12/6/2019,104.34
12/9/2019,103.78
12/10/2019,103.62
12/11/2019,105.51
12/12/2019,105.67
12/13/2019,107.65
12/16/2019,109.57
12/17/2019,108.46
12/18/2019,107.83
12/19/2019,108.88
12/20/2019,108.75
12/23/2019,108.61
12/24/2019,108.69
12/26/2019,109.75
12/27/2019,109.4
12/30/2019,107.97
12/31/2019,108.17
1/2/2020,110.75
1/3/2020,108.76
1/6/2020,110.17
1/7/2020,109.67
1/8/2020,111.82
1/9/2020,112.57
1/10/2020,112.93
1/13/2020,115.28
1/14/2020,114.64
1/15/2020,114.85
1/16/2020,115.4
1/17/2020,116.04
1/21/2020,116.15
1/22/2020,115.5
1/23/2020,117.89
1/24/2020,116.98
1/27/2020,115.24
1/28/2020,116.52
1/29/2020,116.66
1/30/2020,117.12
1/31/2020,113.89
2/3/2020,116.51
2/4/2020,120.08
2/5/2020,119.72
2/6/2020,119.89
2/7/2020,118.88
2/10/2020,120.06
2/11/2020,118.84
2/12/2020,118.56
2/13/2020,120.51
2/14/2020,122.99
2/18/2020,122.27
2/19/2020,123.91
2/20/2020,122.43
2/21/2020,119.49
2/24/2020,116.44
2/25/2020,109.66
2/26/2020,109.11
2/27/2020,107.84
2/28/2020,107.99
3/2/2020,112.86
3/3/2020,109.76
3/4/2020,115.3
3/5/2020,112.18
3/6/2020,110.89
3/9/2020,101.63
3/10/2020,109.74
3/11/2020,103.9
3/12/2020,96.96
3/13/2020,110.15
3/16/2020,92.72
3/17/2020,97.87
3/18/2020,91.46
3/19/2020,93.69
3/20/2020,86.68
3/23/2020,85.26
3/24/2020,97.29
3/25/2020,95.71
3/26/2020,100.63
3/27/2020,93.48
3/30/2020,97.03
3/31/2020,95.74
4/1/2020,91.38
4/2/2020,93.52
4/3/2020,92.39
4/6/2020,101.67
4/7/2020,100.28
4/8/2020,105.06
4/9/2020,105.84
4/13/2020,105.98
4/14/2020,109.79
4/15/2020,107.95
4/16/2020,108.31
4/17/2020,111.85
4/20/2020,112.17
4/21/2020,107.54
4/22/2020,115.19
4/23/2020,115.24
4/24/2020,120.18
4/27/2020,120.53
4/28/2020,116.14
4/29/2020,123.58
4/30/2020,123
5/1/2020,120.61
5/4/2020,123.66
5/5/2020,125.43
5/6/2020,128.31
5/7/2020,146.29
5/8/2020,144.96
5/11/2020,143.96
5/12/2020,141.03
5/13/2020,143.73
5/14/2020,144.41
5/15/2020,145.51
5/18/2020,146.24
5/19/2020,145.39
5/20/2020,150.94
5/21/2020,148.22
5/22/2020,150.86
5/26/2020,147
5/27/2020,145.96
5/28/2020,148.79
5/29/2020,155.01
6/1/2020,154.53
6/2/2020,157.49
6/3/2020,156.78
6/4/2020,154.6
6/5/2020,156
6/8/2020,156.09
6/9/2020,156.86
6/10/2020,159.91
6/11/2020,153.04
6/12/2020,155.26
6/15/2020,157.55
6/16/2020,161.22
6/17/2020,163.83
6/18/2020,168.05
6/19/2020,164.36
6/22/2020,170.26
6/23/2020,172.79
6/24/2020,168
6/25/2020,172.5
6/26/2020,170.87
6/29/2020,168.35
6/30/2020,174.23
7/1/2020,177.43
7/2/2020,177.21
7/6/2020,176.18
7/7/2020,177.28
7/8/2020,181.57
7/9/2020,183.23
7/10/2020,178.4
7/13/2020,171.51
7/14/2020,172.3
7/15/2020,172.06
7/16/2020,169.81
7/17/2020,173.92
7/20/2020,178.82
7/21/2020,175.58
7/22/2020,178.42
7/23/2020,173.86
7/24/2020,172.56
7/27/2020,177.98
